age,income,year
36,131.73780115500074,2004
35,73.77574327469462,2006
60,104.92150653366392,2003
42,91.60261566253405,2005
41,123.08969984794346,2008
35,131.65269865426802,2004
22,70.66104766944072,2007
47,84.85204409378736,2007
59,102.87024693321467,2004
29,103.90247060316008,2007
32,94.07271474570051,2006
49,128.68048822062414,2003
30,106.32686489467382,2009
33,99.25528682685616,2003
51,133.2323508265668,2007
37,78.39246680098368,2003
46,130.98217737746066,2003
63,109.83398564219921,2007
41,96.3706528322308,2005
40,109.83398564219921,2005
45,94.07271474570051,2005
48,200.543262324662,2008
28,87.98103278560542,2007
65,87.98103278560542,2009
50,97.49329404539341,2005
53,107.90392386687648,2008
48,95.68881190673713,2007
30,109.83398564219921,2003
37,87.38744997134485,2006
51,88.83156917381345,2004
55,166.3249412338765,2008
35,94.69569513171945,2004
33,122.26367389280242,2006
41,132.48782112612304,2008
34,96.3706528322308,2003
33,89.2428846644714,2006
49,81.28325328425272,2008
62,73.77574327469462,2006
31,109.83398564219921,2004
43,100.09966249204214,2007
43,134.26567715865397,2008
43,91.69922611170422,2004
48,109.54729663424865,2009
48,70.47601964694451,2003
50,144.20473889285924,2007
29,99.68946369848636,2009
52,94.07271474570051,2004
46,87.98103278560542,2004
40,94.07271474570051,2005
43,81.28325328425272,2004
54,115.37503855639125,2006
38,107.90392386687648,2006
32,101.4020523029919,2004
28,144.47942267942264,2008
33,145.14360117691106,2005
44,163.51586397623814,2004
41,81.28325328425272,2006
31,40.40566525968448,2005
48,97.49329404539341,2007
50,117.14681691480487,2007
47,118.88435933988579,2004
31,84.04595765399237,2004
40,88.81647397411508,2008
54,86.69515482894022,2009
24,75.35567931800914,2004
34,98.59934386038917,2005
65,87.98103278560542,2003
28,109.64296814026339,2007
30,79.85490030934672,2008
45,166.3249412338765,2009
35,139.0034080594695,2008
46,145.14360117691106,2005
47,85.38394037898266,2003
71,99.69162839707211,2008
39,130.98217737746066,2003
41,68.74808773376687,2009
33,139.70307152765756,2007
76,176.9896504898766,2009
20,76.89360251761123,2009
34,134.70537511887878,2006
26,99.68946369848636,2003
51,148.4131591025766,2006
25,79.85490030934672,2003
62,128.68048822062414,2006
37,180.77995222985933,2006
37,94.07271474570051,2009
32,89.49247951800011,2007
55,130.2208323587774,2007
36,77.49768138773584,2009
39,148.4131591025766,2006
46,185.28331708849834,2004
48,128.68048822062414,2007
34,147.1166891599782,2005
39,106.92181409121146,2004
50,115.37503855639125,2005
54,91.69922611170422,2006
60,148.4131591025766,2007
48,111.7208493609888,2007
47,126.32388070978574,2007
20,65.1108537153447,2004
60,107.90392386687648,2003
37,54.598150033144236,2003
46,134.70537511887878,2003
54,72.47931629712522,2003
51,130.98217737746066,2006
32,91.69922611170422,2009
35,154.68529299563002,2006
46,114.47571329034717,2003
38,87.98103278560542,2008
62,80.57319970573587,2005
47,94.07271474570051,2003
28,141.7751723331802,2003
61,145.14360117691106,2007
26,94.07271474570051,2003
49,127.11574381218446,2006
28,113.56708956975103,2009
61,101.59553820814664,2003
42,134.70537511887878,2003
31,127.11574381218446,2009
50,87.98103278560542,2009
44,78.39246680098368,2005
54,82.6796372966372,2006
40,97.49329404539341,2003
38,87.85354690038305,2005
43,184.16713579958744,2006
43,109.83398564219921,2009
30,95.23071256698191,2004
58,59.097064081589075,2005
60,118.88435933988579,2007
45,130.98217737746066,2004
47,134.70537511887878,2008
47,87.98103278560542,2005
59,67.36898208066448,2003
36,83.32134154478854,2006
39,118.88435933988579,2008
40,105.92781077506274,2004
42,85.38394037898266,2003
29,73.77574327469462,2009
38,139.0034080594695,2005
58,123.08969984794346,2003
18,55.997433832457155,2004
35,141.7751723331802,2004
30,154.07299720631528,2008
48,118.88435933988579,2003
27,114.47571329034717,2004
40,120.92670154442632,2005
34,97.49329404539341,2007
54,141.7751723331802,2004
20,75.04315401735154,2006
50,89.49247951800011,2005
42,198.35029046438527,2009
45,65.26143902291935,2008
59,107.90392386687648,2003
44,81.28325328425272,2003
67,76.89360251761123,2005
26,76.89360251761123,2007
40,140.39820016194417,2007
42,104.92150653366392,2004
22,81.28325328425272,2005
43,140.39820016194417,2005
34,79.85490030934672,2004
44,79.85490030934672,2004
54,124.72044624288552,2003
55,148.4131591025766,2008
30,118.88435933988579,2009
48,176.9896504898766,2004
48,109.83398564219921,2003
30,127.11574381218446,2008
38,110.7826502762544,2006
25,91.69922611170422,2005
59,104.92150653366392,2009
36,163.51586397623814,2007
60,104.92150653366392,2008
40,123.08969984794346,2005
28,118.88435933988579,2003
34,148.4131591025766,2004
39,175.4435492991289,2008
26,96.3706528322308,2005
28,96.93409045701154,2004
27,99.68946369848636,2004
34,99.68946369848636,2008
51,109.83398564219921,2005
58,87.98103278560542,2008
42,138.29912692088266,2004
32,47.93367132973799,2005
27,104.92150653366392,2006
51,99.68946369848636,2009
50,133.2323508265668,2009
25,115.37503855639125,2009
60,120.92670154442632,2006
62,148.4131591025766,2004
53,120.58943653040211,2006
39,144.47808766541038,2009
23,90.48191335664015,2003
47,148.4131591025766,2008
32,123.08969984794346,2009
40,78.39246680098368,2005
57,107.90392386687648,2006
31,148.4131591025766,2005
28,89.2428846644714,2005
58,130.98217737746066,2007
47,87.98103278560542,2008
41,70.47601964694451,2003
53,108.68130823734901,2004
27,80.57319970573587,2009
19,65.1108537153447,2003
47,65.1108537153447,2007
44,118.88435933988579,2005
32,73.77574327469462,2006
23,54.598150033144236,2005
31,66.2294082943902,2006
50,134.70537511887878,2003
52,46.76326879771867,2004
20,76.89360251761123,2003
33,81.28325328425272,2004
26,99.68946369848636,2008
40,166.3249412338765,2004
29,94.07271474570051,2005
35,114.47571329034717,2004
34,87.98103278560542,2009
37,118.88435933988579,2003
37,161.91495138192937,2008
22,73.77574327469462,2003
39,99.68946369848636,2008
42,103.90247060316008,2003
44,108.87452583471249,2006
45,107.90392386687648,2008
42,141.7751723331802,2003
52,160.6424754082633,2009
27,112.18612287585445,2004
46,169.07354004942798,2009
59,96.3706528322308,2007
52,81.28325328425272,2005
19,54.598150033144236,2003
64,107.90392386687648,2003
38,136.87636763518367,2007
45,65.1108537153447,2006
53,179.52809219645118,2008
28,66.2294082943902,2007
39,104.92150653366392,2003
52,176.9896504898766,2008
41,114.47571329034717,2009
44,76.89360251761123,2004
48,94.07271474570051,2005
47,127.11574381218446,2003
31,94.07271474570051,2006
28,103.90247060316008,2005
45,99.68946369848636,2007
56,87.98103278560542,2004
47,136.1577108372299,2004
41,94.07271474570051,2005
49,87.98103278560542,2006
28,97.49329404539341,2009
19,43.735111677982104,2009
48,117.14681691480487,2004
47,127.11574381218446,2003
39,109.83398564219921,2003
45,66.9616443217359,2004
52,127.90123297911782,2006
51,118.88435933988579,2008
46,74.43830466818243,2009
45,143.13494081113438,2003
40,87.98103278560542,2005
48,128.68048822062414,2008
47,121.43031382262248,2004
45,98.59934386038917,2009
49,117.14681691480487,2005
57,109.83398564219921,2007
77,99.68946369848636,2005
48,160.6424754082633,2005
56,118.88435933988579,2004
39,163.51586397623814,2007
44,110.7826502762544,2003
49,87.98103278560542,2007
58,54.598150033144236,2008
46,127.03684668361593,2005
39,123.08969984794346,2004
26,73.77574327469462,2007
61,99.68946369848636,2003
62,94.07271474570051,2003
47,87.98103278560542,2008
40,118.88435933988579,2003
35,65.1108537153447,2006
61,141.7751723331802,2008
38,134.70537511887878,2003
18,76.89360251761123,2008
45,101.4020523029919,2006
27,99.68946369848636,2009
22,95.23071256698191,2004
29,73.77574327469462,2008
50,123.08969984794346,2006
25,99.68946369848636,2003
35,118.88435933988579,2007
41,127.11574381218446,2004
38,145.14360117691106,2009
49,118.88435933988579,2008
36,128.68048822062414,2004
66,92.89584478949662,2005
23,68.74808773376687,2003
28,99.68946369848636,2004
42,109.83398564219921,2007
20,43.735111677982104,2007
37,189.244162932803,2009
58,32.36641317485487,2009
45,154.68529299563002,2004
64,114.47571329034717,2006
45,148.4131591025766,2009
52,101.82435207567953,2007
42,123.08969984794346,2005
32,118.88435933988579,2005
40,75.04315401735154,2009
55,160.6424754082633,2005
46,104.92150653366392,2004
55,81.28325328425272,2008
53,99.68946369848636,2003
33,104.92150653366392,2005
45,95.23071256698191,2006
54,99.68946369848636,2006
32,84.04595765399237,2004
42,176.9896504898766,2005
35,118.88435933988579,2004
54,94.07271474570051,2004
38,94.07271474570051,2003
31,101.82435207567953,2004
41,85.38394037898266,2003
45,142.45716988511188,2005
49,118.88435933988579,2003
50,95.23071256698191,2004
40,111.7208493609888,2003
29,59.62864555365565,2003
25,99.68946369848636,2006
32,99.68946369848636,2004
51,86.69515482894022,2007
29,93.0440149336701,2008
32,134.70537511887878,2005
42,145.14360117691106,2008
59,148.4131591025766,2005
31,87.98103278560542,2003
29,108.39064002040868,2006
52,73.77574327469462,2006
35,73.77574327469462,2006
28,106.36964718149778,2008
50,78.39246680098368,2006
49,72.56122830880746,2004
39,73.77734527194887,2009
26,38.22358282182276,2003
31,99.68946369848636,2003
50,50.41192284356973,2007
62,170.46016591485832,2009
35,123.08969984794346,2004
22,73.77574327469462,2005
55,110.7826502762544,2003
63,125.52549843383584,2006
63,75.04315401735154,2004
39,95.23071256698191,2008
28,118.88435933988579,2003
43,127.11574381218446,2006
58,70.47601964694451,2006
38,166.3249412338765,2007
49,139.1563253918618,2004
62,25.291008097103457,2003
36,81.44683486060107,2004
54,87.98103278560542,2004
26,116.44231833365106,2005
46,166.3249412338765,2009
58,149.69504206845264,2006
22,73.77574327469462,2005
63,136.87636763518367,2008
67,129.4536445766255,2007
44,111.7208493609888,2008
51,178.70065720702542,2003
46,49.55533812152264,2003
43,82.6796372966372,2007
40,73.77574327469462,2004
31,92.89584478949662,2008
41,114.47571329034717,2007
21,84.04595765399237,2008
51,76.89360251761123,2008
43,79.85490030934672,2003
34,130.98217737746066,2004
45,148.4131591025766,2008
35,65.1108537153447,2008
33,134.70537511887878,2004
46,94.07271474570051,2003
38,94.07271474570051,2003
44,90.48191335664015,2004
50,111.7217824279973,2006
55,107.90392386687648,2009
49,191.57368354841194,2009
47,145.14360117691106,2006
40,138.63917222156886,2003
21,53.638722022167805,2003
60,93.05348736106545,2008
56,81.28325328425272,2008
61,128.68048822062414,2004
44,136.1577108372299,2008
43,160.6424754082633,2007
29,109.83398564219921,2005
38,148.4131591025766,2003
26,108.39064002040868,2003
28,67.14308075466346,2006
38,118.01975334000589,2003
45,109.83398564219921,2006
39,47.33890609627157,2004
33,62.91365496917997,2003
44,70.47601964694451,2005
48,99.68946369848636,2006
45,92.79134808101333,2007
56,99.69162839707211,2007
40,114.47571329034717,2009
71,89.2428846644714,2006
30,118.88435933988579,2006
45,148.4131591025766,2004
41,90.48191335664015,2004
40,118.88435933988579,2003
59,89.16782866707777,2004
46,73.77574327469462,2007
38,70.47601964694451,2003
26,93.48669204295967,2007
53,70.47601964694451,2005
46,99.68946369848636,2004
42,98.59934386038917,2007
28,54.598150033144236,2006
30,86.69515482894022,2004
34,118.88435933988579,2008
46,160.6424754082633,2008
22,59.097064081589075,2007
37,92.72952790913536,2007
27,63.18886100374613,2008
52,114.47571329034717,2008
43,65.1108537153447,2008
52,148.4131591025766,2004
54,109.48984145217389,2005
47,99.68946369848636,2007
21,105.92781077506274,2005
42,134.70537511887878,2005
72,189.244162932803,2003
38,104.92150653366392,2003
53,82.6796372966372,2009
35,81.28325328425272,2006
60,76.89360251761123,2008
39,85.38394037898266,2003
45,73.77574327469462,2005
61,106.60802149353191,2008
64,95.23071256698191,2008
39,70.47601964694451,2004
46,105.92781077506274,2007
25,56.45386497541877,2008
80,94.07271474570051,2003
51,105.92781077506274,2008
58,75.04315401735154,2004
52,118.88435933988579,2009
45,138.29912692088266,2004
41,99.68946369848636,2007
42,95.23071256698191,2004
31,94.07271474570051,2008
49,123.08969984794346,2004
47,90.48191335664015,2009
39,87.98103278560542,2005
53,109.83398564219921,2006
37,85.38394037898266,2003
52,191.57368354841194,2003
41,101.82435207567953,2006
39,148.4131591025766,2006
63,171.7651326275075,2009
23,73.45442826076209,2007
62,87.98103278560542,2004
29,102.87024693321467,2004
43,160.6424754082633,2004
34,123.08969984794346,2008
38,91.69922611170422,2003
25,85.38394037898266,2005
64,109.83398564219921,2005
49,114.47571329034717,2003
46,84.31576886457526,2009
30,114.47571329034717,2006
33,57.35259107961768,2003
29,104.92150653366392,2007
32,125.52549843383584,2008
54,108.87452583471249,2007
40,65.1108537153447,2005
24,109.83398564219921,2005
30,70.81503861675567,2008
49,145.14360117691106,2009
47,101.82435207567953,2006
25,84.04595765399237,2008
44,134.70537511887878,2007
41,97.49329404539341,2007
54,154.68529299563002,2005
59,200.543262324662,2009
25,59.73422334074667,2003
63,91.69922611170422,2009
49,109.83398564219921,2009
35,114.47571329034717,2008
24,66.2294082943902,2006
66,92.89584478949662,2003
57,94.07271474570051,2008
47,118.88435933988579,2003
44,132.48782112612304,2006
56,127.11574381218446,2006
34,99.68946369848636,2004
23,40.40566525968448,2006
30,138.29912692088266,2008
38,102.87024693321467,2004
43,79.85490030934672,2004
58,111.7208493609888,2007
36,62.19867943026103,2005
48,70.47601964694451,2007
35,86.04280113019271,2005
22,99.68946369848636,2006
50,113.56708956975103,2007
58,100.76427284210669,2004
20,61.18752643399147,2003
44,113.6127457264298,2007
50,134.70537511887878,2003
55,104.9235317007091,2009
39,109.83398564219921,2003
50,148.4131591025766,2008
24,148.4131591025766,2009
53,109.83398564219921,2009
35,81.28325328425272,2003
25,79.85490030934672,2003
24,109.83398564219921,2006
57,148.4131591025766,2005
43,65.1108537153447,2005
33,88.29869947230574,2009
40,91.69922611170422,2005
39,73.77574327469462,2008
32,70.47601964694451,2004
48,128.68048822062414,2005
29,94.07271474570051,2004
35,98.59934386038917,2005
41,133.2323508265668,2004
52,134.70537511887878,2009
50,91.69922611170422,2005
35,160.63549859685412,2004
27,99.68946369848636,2007
57,114.47571329034717,2004
48,97.49329404539341,2004
41,98.04835050560037,2009
59,104.92150653366392,2005
55,109.83398564219921,2003
54,133.2323508265668,2005
34,118.88435933988579,2003
43,73.77574327469462,2009
43,104.92150653366392,2003
62,62.030304606072555,2003
45,97.49329404539341,2006
40,145.8051633746247,2004
33,82.6796372966372,2003
45,148.4131591025766,2005
21,49.55533812152264,2009
54,73.77574327469462,2009
43,73.77574327469462,2003
54,127.11574381218446,2004
35,109.83398564219921,2004
23,61.5945831752282,2008
61,111.44046956706838,2006
51,138.29912692088266,2004
43,127.11574381218446,2006
20,75.35567931800914,2003
51,139.0034080594695,2007
65,118.88435933988579,2009
37,109.83398564219921,2009
24,66.2330957333126,2008
36,73.29308207228812,2003
45,130.98217737746066,2005
36,86.91032773899464,2009
32,109.83398564219921,2004
45,118.88435933988579,2009
51,104.92150653366392,2003
33,136.87636763518367,2005
47,84.04595765399237,2003
37,196.12527259425497,2003
41,121.43031382262248,2008
23,96.39779590235516,2005
57,128.68048822062414,2009
61,148.4131591025766,2006
47,85.38394037898266,2007
29,87.98103278560542,2003
37,99.68946369848636,2005
57,148.4131591025766,2005
39,81.28325328425272,2004
59,145.8051633746247,2007
31,149.05589558940366,2007
26,97.49329404539341,2009
51,118.01975334000589,2009
38,99.68946369848636,2006
51,118.88435933988579,2006
50,79.85490030934672,2004
32,118.88435933988579,2005
38,160.6424754082633,2007
49,176.9896504898766,2005
40,73.77574327469462,2005
60,154.68529299563002,2007
30,101.82435207567953,2007
41,130.98217737746066,2003
32,114.47571329034717,2009
26,105.92781077506274,2009
41,81.28325328425272,2004
53,134.70537511887878,2008
35,97.49329404539341,2005
50,109.83398564219921,2008
43,171.7651326275075,2004
50,67.82678713199657,2003
19,73.77574327469462,2009
42,91.69922611170422,2004
53,66.9616443217359,2007
22,95.23071256698191,2004
49,98.59934386038917,2003
33,109.83398564219921,2005
31,81.28325328425272,2005
43,90.48191335664015,2004
57,109.83398564219921,2009
40,148.4131591025766,2005
48,84.52946902485174,2003
46,101.82435207567953,2004
58,104.92150653366392,2009
50,104.92150653366392,2003
38,99.68946369848636,2005
33,101.4020523029919,2004
52,149.05589558940366,2007
48,73.77574327469462,2004
53,160.6424754082633,2006
37,118.88435933988579,2008
43,119.40520432240055,2007
54,107.90392386687648,2008
41,154.8683672315591,2004
57,75.35567931800914,2005
54,118.539502533774,2007
25,76.89360251761123,2009
35,62.19867943026103,2003
29,182.0206209635125,2008
43,141.7751723331802,2005
41,186.87667762800666,2007
52,72.15045568157132,2003
48,49.55533812152264,2005
51,81.28325328425272,2003
55,118.88435933988579,2004
37,97.49329404539341,2004
48,111.7208493609888,2007
42,101.82435207567953,2003
43,127.11574381218446,2007
32,87.98103278560542,2006
33,84.04595765399237,2006
48,78.39246680098368,2003
20,46.36650274128621,2009
43,132.86076531157204,2005
58,61.5945831752282,2003
38,99.68946369848636,2004
23,66.2294082943902,2008
54,108.87452583471249,2009
66,99.68946369848636,2007
47,152.83880099118213,2009
35,76.89360251761123,2003
39,143.13494081113438,2008
35,125.20428658029034,2005
40,75.61069586394702,2006
41,109.83398564219921,2006
40,176.9896504898766,2004
50,59.097064081589075,2006
35,99.68946369848636,2004
43,95.23071256698191,2009
26,104.92150653366392,2005
23,49.55533812152264,2009
61,130.98217737746066,2003
24,43.735111677982104,2004
66,118.88435933988579,2006
50,109.83398564219921,2006
22,75.04315401735154,2005
62,91.69922611170422,2004
55,105.92781077506274,2003
41,73.77574327469462,2004
54,170.15683441780106,2005
29,138.29912692088266,2009
39,101.82435207567953,2004
71,87.98103278560542,2006
22,78.39246680098368,2003
48,123.08969984794346,2007
35,116.26532406250342,2009
46,90.48191335664015,2003
51,109.83398564219921,2003
55,104.92150653366392,2005
36,118.88435933988579,2005
57,94.07271474570051,2008
21,141.7751723331802,2005
60,128.68048822062414,2006
41,73.77574327469462,2006
56,139.35381176749289,2004
32,94.07271474570051,2005
32,73.77574327469462,2003
36,107.90392386687648,2006
28,64.54207487329793,2006
60,138.29912692088266,2009
41,89.2428846644714,2003
55,99.68946369848636,2006
36,109.83398564219921,2003
46,90.48191335664015,2006
62,89.49247951800011,2008
44,102.76628087728793,2006
36,118.88435933988579,2006
41,148.4131591025766,2004
22,114.47571329034717,2006
51,129.9836348188971,2008
57,110.7826502762544,2008
55,114.47571329034717,2005
36,148.4131591025766,2003
38,23.95294447899655,2003
27,103.90247060316008,2006
32,118.88435933988579,2007
44,71.68674366591722,2009
38,141.7751723331802,2007
36,99.68946369848636,2003
28,108.87452583471249,2005
39,79.85490030934672,2005
42,78.98460618093215,2008
51,82.6796372966372,2009
55,89.49247951800011,2004
39,130.98217737746066,2007
42,109.70605181271083,2003
33,117.14681691480487,2006
23,73.77574327469462,2008
40,81.28325328425272,2003
40,80.85819595646913,2003
51,107.90392386687648,2009
76,76.89360251761123,2007
57,87.98103278560542,2007
27,95.23071256698191,2003
26,84.04595765399237,2005
25,99.68946369848636,2005
27,101.4020523029919,2005
33,87.98103278560542,2004
51,87.98103278560542,2003
22,94.07271474570051,2005
47,128.19963687179515,2005
34,136.51765522243596,2009
47,107.90392386687648,2008
31,123.08969984794346,2005
46,91.69922611170422,2005
47,78.39246680098368,2006
49,154.68529299563002,2006
40,136.1577108372299,2003
51,81.28325328425272,2004
31,76.28327785396418,2008
58,109.83398564219921,2003
48,87.78843621545845,2005
54,127.11574381218446,2004
56,154.07299720631528,2007
61,109.83398564219921,2007
32,138.29912692088266,2009
60,164.64698893032815,2007
42,138.29912692088266,2006
22,44.97829202725161,2003
46,106.72397762529879,2003
53,114.47571329034717,2005
43,73.77574327469462,2008
32,75.35567931800914,2009
30,141.7751723331802,2009
50,109.83398564219921,2009
55,79.85490030934672,2009
42,166.3249412338765,2004
35,75.35567931800914,2004
33,100.08674231794797,2004
33,102.87024693321467,2004
38,118.71209405372493,2003
41,117.14681691480487,2009
42,123.50001777458412,2009
58,148.4131591025766,2009
45,76.89360251761123,2009
47,109.83398564219921,2009
30,105.92781077506274,2005
34,160.6424754082633,2009
43,149.69504206845264,2006
58,99.68946369848636,2008
44,104.9235317007091,2009
28,61.18752643399147,2005
46,105.92781077506274,2004
36,107.90392386687648,2008
37,70.81503861675567,2007
47,160.6424754082633,2008
56,99.68946369848636,2007
38,111.7208493609888,2009
41,75.35567931800914,2007
62,94.07271474570051,2004
40,87.98103278560542,2004
44,123.08969984794346,2004
56,99.68946369848636,2007
51,76.89360251761123,2008
41,86.69515482894022,2005
52,176.9896504898766,2005
27,100.76427284210669,2008
52,114.47571329034717,2004
51,67.17929147541744,2005
51,79.85490030934672,2009
28,90.48191335664015,2005
49,57.97094217727305,2007
61,114.47571329034717,2007
39,99.68946369848636,2006
23,89.49247951800011,2005
53,151.80509628908294,2007
55,87.98103278560542,2004
48,87.98103278560542,2005
50,104.92150653366392,2007
31,65.1108537153447,2009
53,128.68048822062414,2007
49,154.68529299563002,2008
49,130.98217737746066,2003
43,120.58943653040211,2004
20,81.28325328425272,2007
46,110.17293028782197,2008
48,152.21680682710604,2005
19,70.47601964694451,2005
56,85.38394037898266,2004
44,101.82435207567953,2003
23,85.38394037898266,2009
42,101.82435207567953,2005
32,118.88435933988579,2008
32,73.77574327469462,2003
43,73.77574327469462,2003
57,138.6109940326446,2008
26,109.83398564219921,2008
67,151.59148423981398,2009
31,176.9896504898766,2004
49,103.90247060316008,2006
29,128.68048822062414,2005
41,108.87452583471249,2008
35,87.98103278560542,2006
39,95.23071256698191,2009
33,98.59934386038917,2004
53,141.7751723331802,2009
43,123.08969984794346,2009
36,94.65402038197014,2004
38,148.4131591025766,2004
58,104.92150653366392,2003
45,123.08969984794346,2004
34,94.59609910386526,2005
30,127.11574381218446,2007
21,29.376976100603706,2008
39,129.4536445766255,2003
28,109.83398564219921,2006
54,99.68946369848636,2008
24,90.48191335664015,2007
57,70.81503861675567,2005
48,95.23071256698191,2003
31,109.83398564219921,2004
47,182.0206209635125,2006
44,160.6424754082633,2004
30,70.47601964694451,2004
41,130.98217737746066,2003
26,105.92781077506274,2008
32,109.83398564219921,2009
39,97.47100609558939,2009
42,111.7208493609888,2004
24,172.21726552180937,2005
44,129.4536445766255,2006
30,127.11574381218446,2006
58,134.70537511887878,2006
33,94.07271474570051,2008
56,94.07271474570051,2008
28,96.93409045701154,2005
22,32.36641317485487,2009
37,84.450253670189,2004
18,65.1108537153447,2006
37,84.71838970304776,2004
43,167.706575552614,2007
49,94.07271474570051,2008
36,134.70537511887878,2005
47,81.28325328425272,2007
52,134.70537511887878,2003
34,114.47571329034717,2009
62,130.98217737746066,2004
44,104.92150653366392,2007
48,152.21680682710604,2005
51,124.72044624288552,2007
35,148.4131591025766,2009
42,89.2428846644714,2003
34,82.6796372966372,2005
50,94.07271474570051,2003
50,153.45751530896138,2006
55,46.76326879771867,2004
56,129.4536445766255,2009
50,130.98217737746066,2005
44,94.07271474570051,2009
30,99.68946369848636,2005
34,128.68048822062414,2005
50,73.77574327469462,2007
51,110.7826502762544,2004
53,99.68946369848636,2003
40,91.69922611170422,2004
34,82.6796372966372,2006
36,118.88435933988579,2006
44,148.4131591025766,2005
54,95.23071256698191,2008
36,163.51586397623814,2008
33,114.47571329034717,2008
44,102.87024693321467,2004
80,87.98103278560542,2005
45,87.98103278560542,2005
58,70.47601964694451,2008
51,101.82435207567953,2004
33,87.98103278560542,2007
28,104.92150653366392,2006
37,127.11574381218446,2004
56,99.68946369848636,2006
59,171.7651326275075,2009
56,75.04315401735154,2004
34,72.15045568157132,2003
37,34.6074177301288,2004
36,94.07271474570051,2009
45,176.9896504898766,2008
36,140.39820016194417,2006
23,27.14057920790244,2008
56,127.11574381218446,2003
33,114.47571329034717,2005
48,127.11574381218446,2009
28,82.6796372966372,2008
37,101.82435207567953,2008
56,86.69515482894022,2006
22,63.18886100374613,2005
60,114.92652178146263,2007
30,81.28325328425272,2009
50,101.82435207567953,2003
38,101.82435207567953,2003
55,103.18132695872653,2009
26,113.56708956975103,2006
39,148.4131591025766,2006
42,148.4131591025766,2003
71,105.69144753052996,2007
33,128.68048822062414,2008
49,51.751440370942596,2004
45,81.28325328425272,2005
41,158.2946214277908,2004
59,54.12120539516501,2005
33,127.11574381218446,2004
47,71.68674366591722,2009
34,145.14360117691106,2006
23,94.07271474570051,2007
32,127.90123297911782,2009
30,102.87024693321467,2009
54,89.49247951800011,2006
46,104.92150653366392,2009
52,137.5901427665064,2005
50,176.9896504898766,2008
57,97.49329404539341,2007
46,100.76427284210669,2005
30,81.28325328425272,2005
32,56.90553914467319,2006
53,105.92781077506274,2008
48,138.29912692088266,2005
31,108.87452583471249,2003
50,76.89360251761123,2003
41,109.83398564219921,2004
47,94.07271474570051,2008
37,75.35567931800914,2004
24,74.57116177236834,2004
53,81.28325328425272,2004
39,95.23071256698191,2004
47,145.14360117691106,2007
36,140.39820016194417,2006
34,148.4131591025766,2006
45,99.68946369848636,2004
60,59.097064081589075,2003
43,118.88435933988579,2006
20,64.35102457227374,2009
27,133.2323508265668,2008
35,59.097064081589075,2004
50,104.92150653366392,2008
56,60.15412466224406,2009
19,30.923752693387343,2008
35,109.83398564219921,2006
23,65.1108537153447,2005
45,94.07271474570051,2003
54,65.1108537153447,2004
43,87.98103278560542,2008
42,176.9896504898766,2008
51,189.244162932803,2005
49,79.85490030934672,2007
48,111.18546193022553,2006
50,118.88435933988579,2005
37,81.28325328425272,2006
38,186.87667762800666,2005
58,154.68529299563002,2009
41,124.72044624288552,2005
51,99.59198881627073,2006
44,87.98103278560542,2006
43,114.47571329034717,2003
34,145.14360117691106,2004
43,138.29912692088266,2005
61,113.56708956975103,2004
40,118.01975334000589,2008
49,104.92150653366392,2009
55,130.98217737746066,2003
54,123.08969984794346,2005
41,109.83398564219921,2004
29,109.83398564219921,2006
66,138.29912692088266,2009
61,107.43397061040346,2006
34,105.92781077506274,2003
41,121.43031382262248,2007
48,85.38394037898266,2004
26,91.69922611170422,2005
54,90.48191335664015,2006
44,104.92150653366392,2008
60,147.1166891599782,2008
57,81.28325328425272,2008
53,107.90392386687648,2009
54,118.88435933988579,2007
37,104.92150653366392,2009
62,127.11574381218446,2008
40,87.98103278560542,2003
39,111.7208493609888,2008
55,81.28325328425272,2005
57,123.08969984794346,2006
45,176.9896504898766,2003
41,82.6796372966372,2003
28,102.76628087728793,2007
58,120.58943653040211,2003
47,141.7751723331802,2008
60,106.92181409121146,2007
52,109.83398564219921,2006
31,99.68946369848636,2008
63,200.543262324662,2007
42,109.83398564219921,2005
30,125.52549843383584,2009
52,114.47571329034717,2007
38,160.6424754082633,2005
29,99.68946369848636,2008
42,160.6424754082633,2007
57,125.52549843383584,2007
46,133.2323508265668,2005
21,75.04315401735154,2003
34,109.83398564219921,2005
39,63.18886100374613,2008
26,95.23071256698191,2006
42,111.7208493609888,2004
48,78.39246680098368,2004
54,99.68946369848636,2009
80,82.6796372966372,2003
37,78.39246680098368,2006
31,81.28325328425272,2007
41,70.81503861675567,2003
37,148.4131591025766,2004
43,130.60222752031444,2003
54,200.543262324662,2004
39,148.4131591025766,2004
45,87.98103278560542,2004
21,96.1440722120499,2007
59,104.92150653366392,2005
29,62.23868125638753,2007
29,137.5901427665064,2009
33,87.98103278560542,2005
45,155.90050614676707,2003
53,176.9896504898766,2008
63,123.08969984794346,2003
56,138.29912692088266,2004
21,63.18886100374613,2003
39,73.77574327469462,2007
30,182.0206209635125,2007
42,116.26532406250342,2003
40,94.07271474570051,2004
47,148.4131591025766,2004
43,20.085536923187668,2005
42,111.7208493609888,2005
50,148.4131591025766,2008
39,81.28325328425272,2004
50,70.47601964694451,2007
60,92.89584478949662,2005
57,87.98103278560542,2009
38,89.49247951800011,2007
49,102.87024693321467,2004
51,73.77574327469462,2004
33,66.2294082943902,2004
59,117.14681691480487,2006
41,101.82435207567953,2006
33,116.26532406250342,2003
28,126.32388070978574,2008
49,82.74175416744625,2009
